4724,barca»;,2366003,95776.300188
4725,avien,2246085,50282.099323
4726,dimmi,844531,18382.965465
4727,come,4345129,76397.637244
4728,sale,2654831,90674.113129
4729,pioggia,977244,13071.362671
4730,mondo,782060,64863.133831
4731,trista;,4512682,54253.612093
4732,così,2762922, 8339.536971
4733,seno,662143,44113.959395
4734,viste.,837425,63138.545888
4735,declaragioni,2049339,95494.874147
4736,falcone,4374234,61599.988243
4737,l'arco,4688374,99073.322739
4738,piangea,3440624,24650.554515
4739,dicendo,3240072,33559.875084
4740,fregio.,1190021,48756.849291
4741,veste,3484507,36304.570491
4742,lucerne,386303,46697.355520
4743,gridando,3478504,74236.434690
4744,fiori,62777, 4074.986747
4745,tenuto,1573574,33623.051937
4746,Come,609228, 5615.910617
4747,fece,2314686,44432.405530
4748,fuor,2942777,10948.652717
4749,loco,2991422,80127.738263
4750,Questi,40646, 4839.763784
4751,vanno,1271246,32387.956126
4752,sostegnon,1147017,45614.555967
4753,questo,1946090,35323.906359
4754,credi?».,2899733,29348.712113
4755,Santa,317537,33330.992849
4756,omai,1197680,30599.784655
4757,veste,1976043, 8252.383543
4758,prese,554023, 8442.258138
4759,nebbia,1903964,60638.338153
4760,sera;,447602,81665.425044
4761,storïata,3447224,94537.742285
4762,consentevi,1242726,62863.062474
4763,cagne,1843453,94853.363551
4764,mio;,2156509,38508.924798
4765,essi,3534485,86496.257295
4766,cose,1562211,57463.182289
4767,biondo,133515,39775.593439
4768,ch'è,4301724,85278.233155
4769,aguati,3716571,21651.244734
4770,foci,2535625,40736.815924
4771,messer,4245709,77603.308375
4772,purga,4889138,99653.223366
4773,altri,3088061,82984.648885
4774,l'omo,328172,72087.466819
4775,Modena,2142567,15081.302362
4776,sospiri,1520225,94355.026839
4777,rezzo;,3071754,68960.932337
4778,lasc',4570969,17591.223476
4779,rombo,3706007,66697.268011
4780,cantar,4952482,11584.461583
4781,lui:,2088134,43804.076993
4782,piena,2187385,17760.176236
4783,natura,3798954,57146.058853
4784,vuol,3331897, 5197.750222
4785,fine,951932,18284.077058
4786,appetibili,373090,55822.266529
4787,come,4346213,83401.598799
4788,gemme,4471796,77622.033381
4789,piedi;,4959923,47374.230807
4790,superbo,4533012,38665.932862
4791,passi,3175307,41907.305524
4792,quel,1941070,37124.865032
4793,conobbero,4000800,16567.501787
4794,grande,3897361,70682.752310
4795,stesso,4242237,96540.725954
4796,sommo,3063086,95589.772019
4797,falcone,1601145,16385.639586
4798,gelo,2035319,37932.091985
4799,fregio.,1878678, 5357.195129
4800,torse.,976775,62926.403567
4801,gloria,564155,75152.175515
4802,presi,4426383,26537.881260
4803,pensar,763909,12003.398842
4804,Cappelletti,3094256,95715.138978
4805,perché,494697,52165.982508
4806,Commedia,2697776,87759.853777
4807,sarai,1790309, 8640.162024
4808,lettor,1554190,95559.758425
4809,gambe,4097113,81763.290591
4810,destri,1156408,52198.812029
4811,l'umana,2721910,91474.548950
4812,consentevi,4253013,37428.543208
4813,confonda.,4599293,97559.676775
4814,pronta;,2257329,37422.819413
4815,come,4156409,99720.862693
4816,trïunfale,3905600, 5839.130069
4817,cinghio,4066603,14611.588589
4818,pruno;,1403997,59999.565537
4819,miei,3177817,43114.418524
4820,rami,201774,88971.206175
4821,Dite»,3163643,71893.480743
4822,quali,4318414,82047.621029
4823,asciolti,882524,93266.534727
4824,sembri,4100471,80771.602411
4825,donna,1027787,60960.303828
4826,pianto,4370370,85143.700661
4827,costume,1378554,32613.687581
4828,faccia,2145914, 2022.582133
4829,gioie,200644,48365.435844
4830,piacer,2126210,62215.714552
4831,essa,749286,12378.675356
4832,piacer,3942429,64478.742389
4833,Carrarese,2335156,67788.443056
4834,lume,3746829,20265.821947
4835,seguitai:,3221915,18893.242119
4836,Facesti,1693784,43228.951211
4837,gente,2761489,14601.470540
4838,corata,4657301,49160.033287
4839,ond',4233291,50015.396461
4840,l'altro,1421207,80323.617682
4841,nature,4386852,85387.391590
4842,facea,713516,43158.538738
4843,altrui,146115,64242.011468
4844,licito,2749857,68007.167974
4845,fatti,1111920,33011.757734
4846,gran,3346103,71234.346044
4847,ond',4545043,18575.126273
4848,fiate,2172231,15830.254689
4849,forza,1486009,86569.564364
4850,loco,4081992,61936.523574
4851,cosa,4416779,44979.121706
4852,trasse,2077276,90752.144910
4853,S'io,1918153,99091.176421
4854,diversamente,2902397,37438.915664
4855,destra,1844318,34141.884503
4856,ritornai,1412727,39487.447201
4857,vien,4792077, 1499.199426
4858,l'opera,3238347,13590.069306
4859,venian,3694401,76114.913496
4860,voce,2031757,27780.213429
4861,fuochi,1044800,12579.933793
4862,suono.,1095927,24326.394336
4863,piede,146982,65354.157683
4864,serrato,4144598,60863.997114
4865,risponde,4320111,44853.628261
4866,ancor,411460,92872.919021
4867,questi,3447695,37156.154681
4868,lucerne,1962715,23628.522417
4869,avesse,1181438,78237.089399
4870,cose,4271826,49944.029015
4871,sono,3568350, 5766.439008
4872,[Canto,4804888,75738.472088
4873,constare.,1242575,19751.347588
4874,c'eravam,3898201, 1855.602274
4875,questo,634823,30383.530266
4876,veder,3867010,93617.396456
4877,Dante,2510752,53989.777165
4878,altri,3413706,82970.297571
4879,costume,1110938,88679.039129
4880,Dante,1161139,97764.724158
4881,essa,2340366,75815.862720
4882,mira,3759107,45536.900998
4883,dite,4258668,63342.933277
4884,forse,4882415,48262.493591
4885,giri,987502,35594.312086
4886,come,2287012,47866.245737
4887,turbato.,344817,57996.627437
4888,rabbia,962103,60246.823222
4889,anco,3651852,48164.485388
4890,Parisi?».,1542400,82575.493865
4891,voluto,3744864, 4350.969489
4892,essa,3457511,64937.768859
4893,miei,2385202,93566.455083
4894,lume,4911630,82925.113544
4895,occhi,26212,43532.325740
4896,eravam,4078356,70966.140419
4897,giri,289464,67888.049842
4898,gambe,4013962,40812.766320
4899,segnor,2071157,73638.718946
4900,color,4982427,58347.857605
4901,noi:,274015,30263.864081
4902,sogno;,1826499,84227.015426
4903,santa,3885739,74407.412916
4904,levarsi;,1312581,31935.995464
4905,stesso.,527791,87025.628771
4906,questa,1176938,16546.750851
4907,legga,1029427,64512.604224
4908,santa,4622339,52005.535221
4909,venuta,747122,34614.082753
4910,agogna.,3407473,47705.206043
4911,Mentre,3094048,28215.875381
4912,l'emisperio,2217155,  184.286358
4913,agogna.,4840830,89904.505470
4914,propriamente,4162923,99346.422434
4915,d'autunno,1116825,31719.727612
4916,rispuose,4899628,60570.756596
4917,così,3126635, 4173.399936
4918,chiave;,1629975,14965.959230
4919,combatte!».,1320615,73514.026446
4920,nostra,521963,49228.572302
4921,insieme,1776292,35240.742045
4922,artista.,3207014,73751.303725
4923,mentovato,2632978,37170.296590
4924,perché,656771,88010.459798
4925,consorti»,3804617,12618.479916
4926,prima,2647511,88257.367679
4927,'nteso,4005736, 6909.839687
4928,vivi,20142,41535.767163
4929,raggiare,2590249,49150.441650
4930,qualunque,3411255,53145.152328
4931,vid',748377,55781.360107
4932,turbato.,342599,73691.587109
4933,famiglie,3205992,67873.745810
4934,movi,353954,70111.060718
4935,altri,812377,28393.412535
4936,grosso,3295044, 2025.749941
4937,pria,3409922,25808.322991
4938,tempo,1486772,37363.077532
4939,ancor,1060276, 1957.891503
4940,quand',2693114,30629.144635
4941,suono,4027493, 3056.284445
4942,credetti,2033464,98576.351021
4943,possanza».,1238546, 1346.158956
4944,m'apparve,596905,45010.387464
4945,disideroso,3663000,85647.235469
4946,divenni,1733278,31424.622509
4947,sole,4528462, 1174.379269
4948,perché,4112225,26355.735280
4949,l'ali,247983,79966.189717
4950,diede,3849118,80731.116467
4951,stesso,2953965,93132.760942
4952,grosso,4873833,77005.359265
4953,donna,1920130,22891.518242
4954,gelo,1825280,15228.823635
4955,orazione,3308496,73692.744355
4956,quand',2659191,18297.812021
4957,morto,4101124,94877.127048
4958,malanno.,978485,69224.377008
4959,quïeto,569986,11451.994263
4960,quando,2493812,46944.804572
4961,seguiteria,3922416,42258.141535
4962,lucerne,3189266,27164.395592
4963,vuol,2492485,60075.690170
4964,posson,4343429,46998.280202
4965,virtute,2668833, 6499.766455
4966,Secondo,429046,65358.799205
4967,rauni,3261664,18168.928150
4968,fioretti,3751352,48058.243617
4969,centesma,2220676,82873.330615
4970,altri,2828783,40453.408464
4971,dico,3051099,12251.910836
4972,l'aura,3315637,76697.721335
4973,diede,2375079,24353.325852
4974,piedi,3427417,  464.724362
4975,virtù,3101263, 4340.496325
4976,esse,3076304,76551.175341
4977,pastori,789713,37853.372631
4978,rise.,3971809,53703.514028
4979,dintorno,395159,18937.694645
4980,amato,126360,14211.816825
4981,l'altra,2482485, 4473.088041
4982,'Andate,1907539,59325.692680
4983,lumi,2393535,48831.127163
4984,dove,1536967,26921.073508
4985,come,2780708,89879.151596
4986,ogne,1102425, 4569.923727
4987,manifesta».,4704295,51255.622467
4988,artigli,3325658,25264.819465
4989,dipinse,954400,85689.874981
4990,ch'io,3043845,51371.235824
4991,parlò,1199105,19344.491876
4992,verso,4682229,73889.127627
4993,dolce,3892047,77864.200625
4994,pinsi.,3624044,20875.853370
4995,sale,2041562,52118.015915
4996,parer,2608838,63631.245545
4997,piena,917291,59542.732795
4998,tuoi,1273417,75929.190576
4999,nostra,970022,56594.479067
5000,intorno,1770015,79005.022666
5001,ancor,4095900,38011.298508
5002,accorto,1303342,87955.330257
5003,fece,2633957,60926.365199
5004,froda,1715299,96128.920277
5005,fece,4505557,31374.178924
5006,fiori,3258488,76723.372077
5007,cosa,1179130,98712.932668
5008,CANTO,1864180,40491.764768
5009,calar,3581750,10291.220817
5010,ch'a,3621582,50252.751282
5011,voce,284693,91766.854950
5012,l'ali,1658872, 8293.101243
5013,informante,3840758,60462.778239
5014,piedi;,239868,53358.073437
5015,parte,4553806,32196.872701
5016,verde,2522008,52392.403275
5017,buccia,358038,25889.490303
5018,fisamente,4243634,24222.625051
5019,termine,692315, 2631.905391
5020,medicina,1891075,30530.543450
5021,Arrio,427235,93484.232670
5022,segnor,1980402,34958.314768
5023,parran,3531465,21862.475841
5024,occhio,1541310,51337.192806
5025,rabbia,3296630,75049.817118
5026,quel,883625,40316.563602
5027,onde,4387566,68479.863704
5028,Achitofèl,3133370,38149.002896
5029,posson,2713556,69667.323666
5030,ver',2105549,33754.856224
5031,corpo,2240361,48520.945571
5032,rispuose:,104139,69862.356105
5033,deggio.,964082,75984.557192
5034,potete,4285165,61839.808548
5035,color,4538415,84282.359171
5036,onde,4299014,89529.410569
5037,corata,3727276,17920.541919
5038,altri,4759978,85270.734429
5039,occhi,4547834,90334.209364
5040,sarai,376843,72304.663717
5041,donna,846957,99588.131475
5042,biondo,3093110,49814.499107
5043,l'accendea,1069227,70990.549255
5044,dolce,4350069,82284.554740
5045,dimonio,4410550,59013.365320
5046,cominciò,207368,11753.395270
5047,disio,1667249,18080.349402
5048,destra,1160578,97596.563229
5049,agogna.,1943039,34252.169209
5050,passïon,4740620,11394.419237
5051,avea,2983038,52826.119053
5052,piangea,3420764,74345.381299
5053,prese,4364863,58102.114844
5054,arte;,3161727,86586.578789
5055,l'avara,3291925,71110.840524
5056,inizio,3621055, 6850.935456
5057,parti,1160214,10387.572122
5058,contradire.,2932885,76644.222588
5059,bellezze,1351178,77723.697094
5060,barbuto,1700429,66531.683005
5061,Arrio,3172941,64069.739029
5062,presi,2525628, 7788.873965
5063,omai,358448,86800.464050
5064,occhi,3949102,40888.996591
5065,molti,3388996,23375.786307
5066,scaldar,3983289,98832.912273
5067,s'i',610085,20277.629317
5068,attendete,1345329,54166.566904
5069,ciascuna,4948979,82210.984097
5070,comincia,4613342,74166.376486
5071,invenzioni;,3790404,45813.625963
5072,lenti.,4078459,51433.477434
5073,puoi,3864578,56714.724243
5074,testa,2334469,40092.480622
5075,salir,3708951,18610.017163
5076,sorte.,2064454,60767.054539
5077,colui,4368092,44537.101321
5078,Dante,1286911,18975.781710
5079,convien,3229763,12855.613540
5080,sanz',3217783,87550.700501
5081,pianser,2480471,60026.646651
5082,l'etterno,4451631,98653.087792
5083,l'altro,4595119,38875.932061
5084,oramai,3769868,24970.986088
5085,ancor,4929631,31804.901969
5086,ch'era,3890909,38820.819208
5087,gioia,2934939,20184.400191
5088,avien,706998,64645.206585
5089,d'este,2900527,98027.274868
5090,posson,3160990,63372.903244
5091,biondo,653240, 3384.485604
5092,gioie,1400486,36582.330208
5093,ond',948999,53059.139944
5094,Quelli,4148828,22264.077985
5095,qualitade,3350768, 2298.132099
5096,Parisi?».,2372960,85605.971720
5097,qu'esper,4178496,97947.251508
5098,piangea,4852646,15439.521065
5099,ch'al,2401174,85047.791957
5100,sale,4767786,50778.976378
5101,Dante,3406561,51599.323207
5102,ch'i',1071167,19848.909585
5103,possanza».,2892746,30401.226486
5104,come,1463269,69260.544761
5105,tosto,2422149,63415.254176
5106,come,132550,37169.499959
5107,verde,3076827,34446.548555
5108,legno,1734972,16456.616180
5109,dopo,872209,40522.410476
5110,altri,3748005,29598.234999
5111,costume,4977984,68835.560901
5112,tempo,2018477,73256.621940
5113,segno,2402760,97040.549143
5114,Ella,1190745,11855.172522
5115,altri,379328,95685.915500
5116,contradire.,3470392,85214.089074
5117,maestro,1585688,80983.157528
5118,indizio,47481, 8924.483402
5119,seguitai:,4536549,47793.854560
5120,odio,3953790,36915.491737
5121,testa,1780508,73491.185712
5122,vendetta,1792411,30895.570089
5123,fossimo,216369,16548.530394
5124,trova,493966,61480.853179
5125,voluto,4715613,54777.991071
5126,ancor,295391,58396.874587
5127,sine,1470532,65616.216470
5128,dico,2103639, 4562.994756
5129,passïon,4706914,35177.401192
5130,presi,3803304,53896.930376
5131,posson,1775707,25978.190826
5132,agogna.,2897437,62659.850689
5133,donna,2737534,13584.710821
5134,meco,1713313,68564.403098
5135,aiutarla;,1023332,60937.736712
5136,peccar,2316111,10662.751250
5137,etterno,1271347,84610.196196
5138,sospiri,2760681,12290.513519
5139,sine,4137449,88735.291490
5140,quarta,1994377,33850.491435
5141,poeta,352770,80380.768541
5142,l'essere,909835,57567.637887
5143,venuta,4863159,78185.400113
5144,ond',513086, 5324.967059
5145,eravam,4914680,89871.570802
5146,dicendo:,1406864,56999.061189
5147,mattina,2175302,18470.486485
5148,Parisi?».,3847366,27599.964706
5149,mondo,257068,13381.979500
5150,Sola,2329850,70881.408618
5151,pensier,4389927,70757.207897
5152,aperte,1097602,95762.298968
5153,gridando,421074,79997.579963
5154,gridava:,3418409,57522.669331
5155,c'eravam,4089456,76801.601810
5156,trista;,1829388,20775.893163
5157,venuti,4056702,99497.782949
5158,caccia.,767784, 1300.164934
5159,vegg',2176789,10792.427631
5160,fiori,2444135,11896.818279
5161,Nessun,4050791,21686.345528
5162,gioia,3246570,58887.813574
5163,maestro,3413987,87589.630606
5164,nati,1856677,34322.965834
5165,Davìd,3615338,22404.880718
5166,mezzo,2412078,87932.271571
5167,dove,2059200,57264.159285
5168,faccendosi,156163,31737.679598
5169,piedi,876363, 7192.152332
5170,Rubicon,322409,51384.558095
5171,teco,744164,77007.949814
5172,[Canto,3145311,79061.926303
5173,comprender,776761,53351.269064
5174,CANTO,941882,73049.299185
5175,avea,3836485,82609.940233
5176,Guido,3558418,55486.434395
5177,omai,1472956,37757.772804
5178,l'altra,2647685,39208.370692
5179,questa,1758821,46974.823944
5180,poverel,3088614,30554.783517
5181,l'affoca,4372404,49837.312535
5182,discese.,2608058,68936.817667
5183,fornito,4722718,11408.096912
5184,sarà,4142783,12415.658516
5185,frate,1469654,60308.899382
5186,segui,2995916,84576.603400
5187,discese.,2019371,44554.522487
5188,l'arnie,2311742,30037.440308
5189,veggion,303547,80696.744401
5190,raggiare,2138318,  442.868476
5191,principio,284579,24339.878731
5192,possanza.,2653890,33449.173052
5193,officio,4238984, 4897.476751
5194,fece,1206421,32020.727949
5195,nasce,2792691,47080.480425
5196,bogliente,3624940, 6378.105950
5197,s'i',630852,50638.729182
5198,mosterrà,3738621,51233.945701
5199,scuro,4360961,83811.044391
5200,Rubicon,4290439,55265.480008
5201,L'anima,217385,56730.613226
5202,prima,4305541,69570.195293
5203,omai,2934153,46504.514935
5204,s'invera.,2254744,84649.614839
5205,contasto,3807151,66530.755123
5206,Marte,1674236, 3324.243213
5207,figura;,545472,22352.487597
5208,ch'a,4859473,87102.984270
5209,grado,2077490,92916.533011
5210,facce,2923637,58268.146388
5211,ch'ei,2385516,71339.055396
5212,Pompeo;,1788795,91405.919269
5213,rise.,1242395,51689.272521
5214,prese,1306762,91599.658791
5215,sceman,974111,15300.675741
5216,fede,3482498,48721.982734
5217,sembianti.,155992,63736.170150
5218,verso,4483631,90863.767023
5219,Guidavaci,3753061,51412.135159
5220,vapor,3075005,83995.746472
5221,nostro,4674360,67875.550215
5222,biondo,4580659,40192.568839
5223,inizio,4661014,28364.596171
5224,aperte,594217,62853.113535
5225,essa,1907345,44488.733413
5226,dicendo:,1055643,18954.439742
5227,l'essere,117333,82767.764847
5228,inteso,915513, 7030.028586
5229,malanno.,2437125,37874.368796
5230,credo,3721988,89960.635431
5231,Carrarese,974825,44613.108519
5232,come,682544,84394.014785
5233,veduti,1435397,74313.636129
5234,potete,1103697,31667.516482
5235,cagne,781953,84036.391182
5236,Alberto,4588151, 8950.061977
5237,dicea:,1680168,85219.589305
5238,essa,4190808,96121.110573
5239,amato,3499556,31191.509455
5240,ch'apporta,3829700,57822.156982
5241,l'essere,2290699,11170.042580
5242,metalli,3242212, 7362.602241
5243,altri,4813085,94943.446931
5244,sanz',37627,61665.750755
5245,come,3007148,67964.658089
5246,Salvani,731672,41317.628847
5247,ond',1074001,51128.046358
5248,esse,2984249,71354.503797
5249,quello,4883349,40207.182492
5250,passi,246312,82679.470660
5251,quel,3671157, 2057.283553
5252,certo,4012846,28369.545202
5253,vento,4171522,98435.836895
5254,giri,1114824,14850.380778
5255,quel,940393,23432.691477
5256,quarta,932619,24359.137613
5257,perde,1013695,58963.174903
5258,sanz',3725903,47882.482605
5259,molti,4458938,94444.523770
5260,gemme,637906,99170.260679
5261,oramai,4043460,96936.549813
5262,s'entra,1523712,82280.956896
5263,Taci,4382042,36180.375312
5264,Questa,1359297,48030.453050
5265,vera,420151, 7139.491617
5266,Questa,1538827,89866.652944
5267,trista;,296935,76517.023257
5268,appetibili,3799139,75477.184012
5269,artista.,2506876,27327.768019
5270,vento,3646920, 8988.065058
5271,mira,2191222,75193.797837
5272,grazia,4189404,34010.358472
5273,torse,1624530,41399.354977
5274,disideroso,3368887,51716.384408
5275,levarsi;,2037359,37487.966459
5276,noma,3425014,92756.919665
5277,vento,3236168,66945.300953
5278,l'un,689334,18955.738555
5279,vegnon,1105243,61119.529364
5280,state,1595195,48916.276898
5281,Brunetto?».,1935516,52096.673101
5282,messer,1354039,93258.313637
5283,cresciuto,1877553,69700.404742
5284,Dante,2202093,50621.652886
5285,Marte,4610980, 3849.003166
5286,parve,333085,35350.685029
5287,puoi,1204046,65766.447764
5288,quella,31107,38650.431178
5289,gloria,774212,16215.719250
5290,lungo,2231991,30689.760549
5291,'nteso,4547797,24947.384788
5292,tronco,2192907,56264.667259
5293,ogne,2141989,89410.397049
5294,credi,205519,13187.955256
5295,lumi,2995289,94612.056589
5296,cotanto,1211508,  273.165452
5297,vegnon,4863304,96964.462706
5298,fida,2310602,20193.280643
5299,parlommi,580951,54040.778052
5300,convenette,600216,35679.049709
5301,dinanzi,4584873,19420.082419
5302,rabbia,1600223,15741.791674
5303,L'anima,1950869,30753.649550
5304,ciel,954564,32640.825317
5305,molta,3326734,86639.176165
5306,ammiro,950124,95600.361190
5307,com',1479039,12677.798008
5308,quali,3885463,70289.476163
5309,dite,3386291,63579.491828
5310,appressando,2323242,55376.497601
5311,avea,1541659,49536.170938
5312,stesso.,4743689,51387.831729
5313,com',1451410,57294.111041
5314,manda,1073664,35672.558378
5315,deggio.,3468679,59218.678871
5316,donna,4843814,87241.890942
5317,felices,3524834, 9475.810886
5318,dove,3139692,81659.426355
5319,L'anima,3956632,82371.497511
5320,pare,947570,69281.957672
5321,vïolenti,2947400,96515.322766
5322,medicina,4845,  818.845025
5323,amato,1650960,88720.266096
5324,spenti!,2427488,82772.996035
5325,ond',1008213,91201.315126
5326,movendo,4594419,24516.063831
5327,sanz',303386,79797.412786
5328,quest',446588, 9368.589949
5329,ch'era,4522488,43039.196804
5330,combatte!».,4154936,56532.501219
5331,loro,4201647,12712.414612
5332,s'intese,1274443, 2661.648576
5333,mezzo,1177308,73932.476997
5334,storïata,1283684,12256.097050
5335,come,3368601,35424.111290
5336,potenza,3222796,45913.766535
5337,piedi,3935176,87972.053127
5338,mondo,4751019,66062.886291
5339,cominciò,1174472,64534.554533
5340,Tomma,2880798,26145.358038
5341,ond',1257708,95094.968798
5342,sarà,1608509,29802.911270
5343,mondo,4981066,53888.962408
5344,parer,1123826,53213.754190
5345,loco,2672809, 9130.435503
5346,vedi,3118951,22991.889507
5347,bogliente,3872523,89175.261484
5348,figlio,1993449,15111.477256
5349,sanza,1032201,10877.118701
5350,tolse,2768500,23684.868360
5351,divenni,1472700,  927.225647
5352,possanza.,4908874,66891.935352
5353,stesso.,2536458,56040.776691
5354,piedi,4195189,88729.480126
5355,tutto,1217504,67204.582444
5356,l'uscir,2572830,37454.011020
5357,l'ali,3932014,67568.872009
5358,Belo,2754143,78861.969128
5359,noto,1221707,62826.190019
5360,tepidezza,219814, 6771.316088
5361,vedi,2468528,66247.227214
5362,tepidezza,1193417,84477.480180
5363,pregandola,1745967,69302.448085
5364,pianto,2745374,23604.183183
5365,prima,1944920,87234.753440
5366,meglio,34830,14804.503189
5367,dove,583949,  254.504049
5368,l'omo,262631,85023.263645
5369,acume.,2715082,77783.555048
5370,l'ira,4830617,97449.388445
5371,chiave;,4451433,77162.161616
5372,come,1929351,40652.733266
5373,pianto,4752602,19014.746827
5374,vivo,2896488,73399.489944
5375,veggion,2103132,71459.079441
5376,mondo,3190764,63307.253970
5377,saria,4963200, 3577.694071
5378,come,4264386,18496.528477
5379,seno,2521664,48407.846742
5380,testa,1502191,83738.505458
5381,c'ha',382341,  211.943653
5382,basciato,3727045,74702.111244
5383,credo,3095485,73288.415027
5384,carole.,2875902,95016.211313
5385,giustizia,2505521,36684.103407
5386,occhi,3640400,17024.813931
5387,spenti!,168690,16477.804305
5388,servo,4596102,91481.484031
5389,pensar,2610150,40344.029220
5390,Spirito,3575559,62127.957211
5391,parlò,4772351,95347.250431
5392,l'altre,4065488,10998.198193
5393,grazia,526602,52323.960762
5394,credi?».,4328066,21549.250796
5395,meglio,1223266,61637.033515
5396,purga,1724246,78316.534909
5397,vento,2851169,32966.851292
5398,regi,2236378,48764.697759
5399,convenne,3984773,69694.796108
5400,virtù,2176573, 3991.841259
5401,l'ossa;,390826,83452.395288
5402,vano,1958506,71327.495473
5403,occhi,256600,88711.472039
5404,vivi,4764977,80888.634922
5405,mentovato,902310,38655.946818
5406,l'arco,4439505,46899.200695
5407,tolse,2986443,99924.816435
5408,loro,2032339,14642.536004
5409,l'un,1187548,18317.843941
5410,lucerne,1316798,82744.256597
5411,gran,1955911,21206.095062
5412,d'este,4424763, 4288.215186
5413,mondo,2859493,11812.909784
5414,ch'i',3175902, 3402.719467
5415,esser,379944,67769.507525
5416,sanza,1218562,93935.882835
5417,color,4264617,12108.493054
5418,Trema,4873828,99078.172471
5419,soccorse,761208,51958.228227
5420,contasto,480945,18294.790684
5421,salir,47894,11441.172981
5422,parlò,2572833, 3941.594217
5423,come,2763487,54361.730697
5424,l'opera,1840704,28506.163304
5425,convien,105016,27960.568101
5426,pareva,1814058,49377.348575
5427,aiutarla;,1971622,82772.055578
5428,loco,1184802,65806.808126
5429,ogne,1104695,58610.690160
5430,ond',406048,87161.217595
5431,Altra,2831775,40761.353279
5432,venne,2597207,49963.284176
5433,cominciò,2305415,18150.329020
5434,Trema,152287,80971.858401
5435,tratta,4064881,27131.185472
5436,medesimo,4967061,61462.801404
5437,Dante,3474958,46062.047235
5438,l'altro,3016837,28913.939493
5439,soccorse,3092188,54896.827722
5440,branche,1963018,73246.327627
5441,dove,1840527,25684.110047
5442,Questi,2248922,35564.742679
5443,parte,1189315,14891.745078
5444,l'ali,788152,86364.393201
5445,bollor,381883, 4199.286038
5446,grande,4040955,50883.783438
5447,sparse,1179477,99072.849524
5448,Tomma,319115,49016.463363
5449,pastori,3198774,57561.112515
5450,essa,1331427,91626.455133
5451,giova,3499256,11886.151251
5452,l'acqua,3458583,91931.765337
5453,segnor,2030449,97606.529302
5454,teco,2985381,13489.598188
5455,vano,3028770,80306.075866
5456,rovente,594863,84664.879322
5457,Clïò,2673918,46942.995245
5458,facea,1748269,85340.237834
5459,gente,2937023,38946.890067
5460,nacqu',2538235,93747.554998
5461,gente,4732973,70386.145315
5462,gran,3443447,20974.739623
5463,caccia.,3482748,89853.159742
5464,testa,3081549,43642.349159
5465,terra,4802144,30280.180357
5466,ammirar,2909303, 9669.973676
5467,mosterrà,3570964,95862.739859
5468,Santa,3617183,24667.289632
5469,Santa,1334288,49817.330594
5470,esser,3690810,93054.557450
5471,omai,1813821,48425.403907
5472,s'interna.,2792441,83754.742599
5473,pianto,2097229,44017.780995
5474,consorti»,1572463,43254.814777
5475,avendo,4877593,98100.205929
5476,ch'ei,4950606, 9101.381330
5477,tacitamente,2431690, 9297.779455
5478,nature,4220039,77540.737126
5479,etternalmente,220573,26752.971452
5480,Secondo,4212835,23418.293190
5481,sarà,4887701, 3486.645199
5482,vendetta,2089947,95969.283781
5483,m'accors',1760518,47186.269140
5484,vertute,4052363,35652.321820
5485,ch'elli,853582,44415.839602
5486,costume,3134128, 1633.622091
5487,Come,95320,81517.988554
5488,trista;,3522464,84510.233741
5489,l'alchìmia,2402220,19707.561421
5490,mentovato,83791,72438.965571
5491,velar,3803856,19805.416607
5492,potenza,34425,91936.887538
5493,anco,4296041,88101.147300
5494,saliro;,1522463,13857.723701
5495,forse,838924,93038.426582
5496,nostra,3514979,61576.776186
5497,mondo,515598,44920.095182
5498,rami,740504,95839.624190
5499,dietro,107129,30935.773573
5500,destra,3710066,51099.286007
5501,trïunfal,3442149,32865.290208
5502,tardar,2829601,35856.917821
5503,l'altro,3619881, 9443.429071
5504,termine,11471,17765.775068
5505,spesse,3586537,29406.240447
5506,conobbero,4140109,83633.793835
5507,l'inferno,3986937,94249.655104
5508,disse,2705952,31424.087495
5509,mandaro,3199356,77289.704224
5510,nulla,2724376,25762.008006
5511,meglio,2328789,14587.411731
5512,ch'ei,1314326,89288.975417
5513,c'ha',3039643,22942.150948
5514,purga,1433078,48493.511252
5515,turbato.,1184122,59428.232068
5516,perché,67940,28124.047330
5517,dicendo,4561620,10248.683992
5518,orazione,747698,62947.069921
5519,ch'a,4061903,66598.758254
5520,cose,4528064, 6565.006474
5521,sembri,2290325,67598.010593
5522,maravigliar,1086424, 2280.260417
5523,tratta,1949780,28470.600782
5524,ferro,1882816, 5093.738893
5525,eccellente,690638,   50.039297
5526,spesse,4801888,75772.488730
5527,venne,1513915,88248.570494
5528,Allor,133515,15665.675091
5529,mondo,3964706,33896.092667
5530,aveste,484925,68461.167112
5531,dimandar,4879485, 7390.136586
5532,patria,3241124,17833.940082
5533,duro,1531926,10961.888671
5534,così,1459161,53004.782701
5535,schermi,1922268,98860.862139
5536,Diletto.,3008890,65136.522487
5537,maraviglio,4398473,61925.180959
5538,labbra,1813106,46073.346514
5539,principio,690597, 5965.089177
5540,facea,1844786,22923.625895
5541,misericordia,1357632,75063.965705
5542,fue.,3039038,10719.534303
5543,molti,2152491,77315.930407
5544,ch'a,2896982,17034.303216
5545,palido,4760898,37291.482695
5546,dove,2377797,48367.460318
5547,nature,914466,96551.045841
5548,Grandine,4120057,70983.098495
5549,carco,2783396,94668.916246
5550,donna,3856343,45726.572600
